machine_name,model_name,board_name,lot_number,model_code,default_date,volume,rest_volume,line_code,productions,divisions_volume
GC06,CN-SNDDJ0CJ,770AMAIN,1199113-10,Y8470811R,2025-10-14,410.0,0,GC03,"{datetime.datetime(2025, 10, 1, 0, 0): 4}",1
GC06,CN-SNDDJ0CJ,410BMAIN,1199113-20,Y8470720R,2025-10-14,4.0,0,GC03,"{datetime.datetime(2025, 10, 1, 0, 0): 4}",1
GC06,NXR-G240,E153HMAIN,1198321-10,Y8470557RA,2025-09-11,,0,GT05,"{datetime.datetime(2025, 9, 29, 0, 0): 100}",1
GC06,NXR-G240,KUMQUAT MAIN,1198321-20,Y8470171R,2025-09-11,100.0,0,GT05,"{datetime.datetime(2025, 9, 29, 0, 0): 100}",1
GC06,NXR-G240,KUMQUAT MAIN,-10,Y8470171R,2025-11-05,100.0,0,GT05,"{datetime.datetime(2025, 9, 29, 0, 0): 100}",1
GC06,NXR-G240,KUMQUAT MAIN,-20,Y8470171R,2025-11-05,100.0,0,GT05,"{datetime.datetime(2025, 9, 29, 0, 0): 100}",1
GC06,NXR-G240/L,KUMQUAT MAIN,1197885-10,Y8470171R,2025-08-20,150.0,0,GT05,"{datetime.datetime(2025, 9, 29, 0, 0): 100}",1
GC06,NXR-G240/L,KUMQUAT MAIN,1197885-20,Y8470174R,2025-08-20,100.0,0,GT05,"{datetime.datetime(2025, 9, 29, 0, 0): 100}",1
GC06,NXR-G260,KUMQUAT MAIN,1193197-10,Y8470372R,2025-03-11,,0,GT05,"{datetime.datetime(2025, 9, 30, 0, 0): 40}",1
GC06,NXR-G260,LOQUAT MAIN,1193197-20,Y8470180R,2025-03-11,40.0,0,GT05,"{datetime.datetime(2025, 9, 30, 0, 0): 40}",1
GC06,NXR-G260/L,LOQUAT MAIN,1193505-10,Y8470180R,2025-04-17,40.0,0,GT05,"{datetime.datetime(2025, 10, 2, 0, 0): 70}",1
GC06,NXR-G260/L,LOQUAT MAIN,1193505-20,Y8470169R,2025-04-17,70.0,0,GT05,"{datetime.datetime(2025, 10, 2, 0, 0): 70}",1
GC06,CAM-009,LOQUAT MAIN,1198375-10,Y8470169R,2025-09-16,70.0,0,GC12,"{datetime.datetime(2025, 9, 29, 0, 0): 152}",8
GC06,CAM-009,CAM-009集合,1198377-10,Y8470133R,2025-09-22,152.0,0,GC12,"{datetime.datetime(2025, 9, 29, 0, 0): 160}",8
GC06,CAM-009,CAM-009集合,1198505-10,Y8470133R,2025-10-21,600.0,0,GC12,"{datetime.datetime(2025, 9, 29, 0, 0): 600}",8
GC06,CAM-009,CAM-009集合,1198507-10,Y8470133R,2025-10-24,600.0,0,GC12,"{datetime.datetime(2025, 9, 29, 0, 0): 600}",8
GC06,SP-300_MCU_FRONT,CAM-009集合,1198161-10,Y8470133R,2025-09-19,1200.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",5
GC06,SP-300_MCU_FRONT,SW集合,1198161-20,Y8470800R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",5
GC06,SP-300_MCU_CHASSIS,SW集合,1198152-10,Y8470800R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",5
GC06,SP-300_MCU_CHASSIS,SEG集合,1198152-20,Y8470792R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",5
GC06,SP-300_MCU_CHASSIS,SEG集合,1198154-10,Y8470792R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",5
GC06,SP-300_MCU_CHASSIS,LED集合,1198154-20,Y8470794R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",5
GC06,SP-300_MCU_CHASSIS,LED集合,1198145-10,Y8470794R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",2
GC06,SP-300_MCU_CHASSIS,DGW集合,1198145-20,Y8470786R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",2
GC06,SP-300_MCU_CHASSIS,DGW集合,1198149-10,Y8470786R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",2
GC06,SP-300_MCU_CHASSIS,SEN集合,1198149-20,Y8470790R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",2
GC06,SP-300_MCU_FRONT,SEN集合,1198163-10,Y8470790R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",10
GC06,SP-300_MCU_FRONT,EN集合,1198157-10,Y8470802R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",2
GC06,SP-300_MCU_FRONT,MA集合,1198157-20,Y8470796R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",2
GC06,SP-300_MCU_FRONT,MA集合,1198159-10,Y8470796R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",2
GC06,SP-300_MCU_FRONT,SB集合,1198159-20,Y8470798R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",2
GC06,SP-300_MCU_CHASSIS,SB集合,1198143-10,Y8470798R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",2
GC06,SP-300_MCU_CHASSIS,MO集合,1198143-20,Y8470784R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",2
GC06,SP-300_MCU_CHASSIS,MO集合,1198147-10,Y8470784R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",2
GC06,SP-300_MCU_CHASSIS,PO集合,1198147-20,Y8470788R,2025-09-19,10.0,0,GT19,"{datetime.datetime(2025, 9, 30, 0, 0): 10}",2
GC06,SP-300_MCU_CHASSIS,SEN集合,1199001-10,Y8470790R,2025-11-04,10.0,0,GT19,"{datetime.datetime(2025, 9, 29, 0, 0): 2}",2
GC06,SP-300_MCU_CHASSIS,SEN集合,1199001-20,Y8470790R,2025-11-04,2.0,0,GT19,"{datetime.datetime(2025, 9, 29, 0, 0): 2}",2
GC07,OPERATION_UNIT,KEY,1198685-20,Y8469973R,2025-09-29,100.0,0,GC25,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",1
GC07,PCB-2503 EXTERNAL-IO BD,EXTERNAL-IO集合,1198687-10,Y8469970R,2025-09-29,100.0,0,GC25,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",2
GC07,FH1816A0F,ﾘﾓｰﾄIO,1198903-10,Y8470088R,2025-10-02,11.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 11}",1
GC07,FH1816A0F,ﾘﾓｰﾄIO,1198903-20,Y8470088R,2025-10-02,11.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 11}",1
GC07,FH1578B0F,MAIN,1198888-10,Y8469896R,2025-10-02,240.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 240}",1
GC07,FH1578B0F,MAIN,1198888-20,Y8469896R,2025-10-02,240.0,0,GC18,"{datetime.datetime(2025, 10, 3, 0, 0): 240}",1
GC07,VCB-T5C4L,DCP-122Z集合,1198538-10,Y8470734R,2025-10-03,20.0,0,GT13,"{datetime.datetime(2025, 10, 3, 0, 0): 20}",20
GC07,VCB-T5C4L,DCP-122Z集合,1198819-10,Y8470734R,2025-10-03,1200.0,0,GT13,"{datetime.datetime(2025, 10, 3, 0, 0): 1200}",20
GC07,VCB-T2C4,DCP-122Z集合,1198821-10,Y8470730R,2025-10-03,1120.0,0,GT13,"{datetime.datetime(2025, 10, 3, 0, 0): 800, datetime.datetime(2025, 10, 6, 0, 0): 320}",20
GC07,VCB-T2C4,DCP-122Z集合,1198823-10,Y8470730R,2025-10-03,2600.0,0,GT13,"{datetime.datetime(2025, 10, 6, 0, 0): 2600}",20
GC07,VCB-T2C4,DCP-122Z集合,1198825-10,Y8470730R,2025-10-03,400.0,0,GT13,"{datetime.datetime(2025, 10, 6, 0, 0): 400}",20
GC07,VCB-T5C4L,DCP-122Z集合,1198538-20,Y8470734R,2025-10-03,20.0,0,GT13,"{datetime.datetime(2025, 10, 6, 0, 0): 20}",20
GC07,VCB-T5C4L,DCP-122Z集合,1198819-20,Y8470734R,2025-10-03,1200.0,0,GT13,"{datetime.datetime(2025, 10, 6, 0, 0): 1200}",20
GC07,VCB-T2C4,DCP-122Z集合,1198821-20,Y8470730R,2025-10-03,1120.0,0,GT13,"{datetime.datetime(2025, 10, 6, 0, 0): 600, datetime.datetime(2025, 10, 7, 0, 0): 520}",20
GC07,VCB-T2C4,DCP-122Z集合,1198823-20,Y8470730R,2025-10-03,2600.0,0,GT13,"{datetime.datetime(2025, 10, 7, 0, 0): 2600}",20
GC07,VCB-T2C4,DCP-122Z集合,1198825-20,Y8470730R,2025-10-03,400.0,0,GT13,"{datetime.datetime(2025, 10, 7, 0, 0): 400}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198861-10,Y8470252RA,2025-10-06,480.0,0,GT13,"{datetime.datetime(2025, 10, 7, 0, 0): 480}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198862-10,Y8470252RA,2025-10-06,480.0,0,GT13,"{datetime.datetime(2025, 10, 7, 0, 0): 480}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198864-10,Y8470252RA,2025-10-06,1700.0,0,GT13,"{datetime.datetime(2025, 10, 7, 0, 0): 560, datetime.datetime(2025, 10, 8, 0, 0): 1140}",20
GC07,VCB-H3C8,DCP-77Z集合,1198863-10,Y8470432R,2025-10-06,600.0,0,GT13,"{datetime.datetime(2025, 10, 8, 0, 0): 600}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198861-20,Y8470252RA,2025-10-06,480.0,0,GT13,"{datetime.datetime(2025, 10, 8, 0, 0): 480}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198862-20,Y8470252RA,2025-10-06,480.0,0,GT13,"{datetime.datetime(2025, 10, 8, 0, 0): 480}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198864-20,Y8470252RA,2025-10-06,1700.0,0,GT13,"{datetime.datetime(2025, 10, 8, 0, 0): 1700}",20
GC07,VCB-H3C8,DCP-77Z集合,1198863-20,Y8470432R,2025-10-06,600.0,0,GT13,"{datetime.datetime(2025, 10, 8, 0, 0): 600}",20
GC07,VCB-N3A4B,VPR-126Z集合,1198865-10,Y8470254RA,2025-10-06,480.0,0,GT13,"{datetime.datetime(2025, 10, 9, 0, 0): 480}",20
GC07,VCB-N3A4B,VPR-126Z集合,1198866-10,Y8470254RA,2025-10-06,480.0,0,GT13,"{datetime.datetime(2025, 10, 9, 0, 0): 480}",20
GC07,VCB-N3A4B,VPR-126Z集合,1199041-10,Y8470254RA,2025-10-06,80.0,0,GT13,"{datetime.datetime(2025, 10, 9, 0, 0): 80}",20
GC07,VCB-H3B7,VPR-126Z集合,1198869-10,Y8470705R,2025-10-06,2200.0,0,GT13,"{datetime.datetime(2025, 10, 9, 0, 0): 2200}",20
GC07,VCB-H3C8,VPR-126Z集合,1198868-10,Y8470434R,2025-10-06,600.0,0,GT13,"{datetime.datetime(2025, 10, 9, 0, 0): 500, datetime.datetime(2025, 10, 10, 0, 0): 100}",20
GC07,VCB-N3A4B,VPR-126Z集合,1198865-20,Y8470254RA,2025-10-06,480.0,0,GT13,"{datetime.datetime(2025, 10, 10, 0, 0): 480}",20
GC07,VCB-N3A4B,VPR-126Z集合,1198866-20,Y8470254RA,2025-10-06,480.0,0,GT13,"{datetime.datetime(2025, 10, 10, 0, 0): 480}",20
GC07,VCB-N3A4B,VPR-126Z集合,1199041-20,Y8470254RA,2025-10-06,80.0,0,GT13,"{datetime.datetime(2025, 10, 10, 0, 0): 80}",20
GC07,VCB-H3B7,VPR-126Z集合,1198869-20,Y8470705R,2025-10-06,2200.0,0,GT13,"{datetime.datetime(2025, 10, 10, 0, 0): 2200}",20
GC07,VCB-H3C8,VPR-126Z集合,1198868-20,Y8470434R,2025-10-06,600.0,0,GT13,"{datetime.datetime(2025, 10, 10, 0, 0): 600}",20
GC07,FH1816A0F,ﾘﾓｰﾄIO,1198906-10,Y8470088R,2025-10-09,34.0,0,GC18,"{datetime.datetime(2025, 10, 14, 0, 0): 34}",1
GC07,FH1816A0F,ﾘﾓｰﾄIO,1198906-20,Y8470088R,2025-10-09,34.0,0,GC18,"{datetime.datetime(2025, 10, 14, 0, 0): 34}",1
GC07,FH2223,FH2223基板,1198883-10,Y8470561R,2025-10-14,120.0,0,GC18,"{datetime.datetime(2025, 10, 14, 0, 0): 120}",1
GC07,FH2223,FH2223基板,1198883-20,Y8470561R,2025-10-14,120.0,0,GC18,"{datetime.datetime(2025, 10, 14, 0, 0): 25, datetime.datetime(2025, 10, 15, 0, 0): 95}",1
GC07,FH2338,FH2338集合,1198921-10,Y8470766R,2025-10-15,240.0,0,GC18,"{datetime.datetime(2025, 10, 15, 0, 0): 240}",4
GC07,FH2338,FH2338集合,1198923-10,Y8470766R,2025-10-15,240.0,0,GC18,"{datetime.datetime(2025, 10, 15, 0, 0): 240}",4
GC07,FH1433B1F,MAIN集合,1198908-10,Y8469893R,2025-10-15,72.0,0,GC18,"{datetime.datetime(2025, 10, 15, 0, 0): 72}",1
GC07,FH1578B0F,MAIN,1198896-10,Y8469896R,2025-10-16,320.0,0,GC18,"{datetime.datetime(2025, 10, 15, 0, 0): 320}",1
GC07,FH1578B0F,MAIN,1198896-20,Y8469896R,2025-10-16,320.0,0,GC18,"{datetime.datetime(2025, 10, 16, 0, 0): 320}",1
GC07,VCB-N3A4B,DCP-77Z集合,1198867-10,Y8470252RA,2025-10-17,7900.0,0,GT13,"{datetime.datetime(2025, 10, 16, 0, 0): 400, datetime.datetime(2025, 10, 17, 0, 0): 7500}",20
GC07,VCB-N3A4B,DCP-77Z集合,1199040-10,Y8470252RA,2025-10-17,200.0,0,GT13,"{datetime.datetime(2025, 10, 17, 0, 0): 200}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198867-20,Y8470252RA,2025-10-17,7900.0,0,GT13,"{datetime.datetime(2025, 10, 18, 0, 0): 7900}",20
GC07,VCB-N3A4B,DCP-77Z集合,1199040-20,Y8470252RA,2025-10-17,200.0,0,GT13,"{datetime.datetime(2025, 10, 18, 0, 0): 200}",20
GC07,FH1578B0F,MAIN,-10,Y8469896R,2025-11-05,320.0,0,GC18,"{datetime.datetime(2025, 9, 26, 0, 0): 'GC18', datetime.datetime(2025, 9, 27, 0, 0): 'GC06', datetime.datetime(2025, 10, 1, 0, 0): 240}",1
GC07,FH1578B0F,MAIN,-20,Y8469896R,2025-11-05,240.0,0,GC18,"{datetime.datetime(2025, 9, 26, 0, 0): 'GC18', datetime.datetime(2025, 9, 27, 0, 0): 'GC06', datetime.datetime(2025, 10, 1, 0, 0): 240}",1
GC07,FH2223,MAIN,1198221-10,Y8469896R,2025-09-08,60.0,0,GC18,"{datetime.datetime(2025, 9, 29, 0, 0): 180}",1
GC07,FH2223,FH2223基板,1198221-20,Y8470561R,2025-09-08,180.0,0,GC18,"{datetime.datetime(2025, 9, 29, 0, 0): 180}",1
GC07,FH2388,FH2388基板,1167363-10,Y8470738R,2023-01-10,,0,GC18,"{datetime.datetime(2025, 9, 29, 0, 0): 4}",1
GC07,FH2388,FH2388基板,1167363-20,Y8470629R,2023-01-10,4.0,0,GC18,"{datetime.datetime(2025, 9, 29, 0, 0): 4}",1
GC07,PCB-2502 POWER-SW BD,LCD集合,1198003-10,Y8470627R,2025-09-02,100.0,0,GC25,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",4
GC07,PCB-2502 POWER-SW BD,POWER-SW集合,1198003-20,Y8469968R,2025-09-02,100.0,0,GC25,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",4
GC07,OPERATION_UNIT,EXTERNAL-IO集合,1198685-10,Y8469970R,2025-09-29,100.0,0,GC25,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",1
GC07,FH1230B2F,INPUT-BOX,1198216-10,Y8469971R,2025-09-17,193.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 360}",10
GC07,FH1230B2F,MAIN集合,1198216-20,Y8469901R,2025-09-17,360.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 360}",10
GC07,FH1433B1F,MAIN,1198212-10,Y8469928R,2025-09-11,,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 80, datetime.datetime(2025, 10, 11, 0, 0): '1枚LEDフレキ基板\u3000MT：挿しなし'}",1
GC07,FH1436B3F,MAIN集合,1198215-10,Y8469898R,2025-09-17,30.0,0,GC18,"{datetime.datetime(2025, 10, 3, 0, 0): 60}",2
GC07,FH1436B3F,MAIN集合,1198215-20,Y8469899R,2025-09-17,60.0,0,GC18,"{datetime.datetime(2025, 10, 3, 0, 0): 60}",2
GC07,FH1502D0F,MAIN集合,1198392-10,Y8469899R,2025-09-16,60.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 60}",2
GC07,FH1502D0F,MAIN集合,1198392-20,Y8469922R,2025-09-16,60.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 60}",2
GC07,FH1502D0F,MAIN集合,1198911-10,Y8469922R,2025-09-22,60.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 60}",2
GC07,FH1502D0F,MAIN集合,1198911-20,Y8469922R,2025-09-22,60.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 60}",2
GC07,FH1502D0F,MAIN集合,1198914-10,Y8469922R,2025-10-23,60.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 120}",2
GC07,FH1502D0F,MAIN集合,1198914-20,Y8469922R,2025-10-23,120.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 120}",2
GC07,FH1816A0F,MAIN,1198210-10,Y8469943R,2025-09-11,,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 25}",1
GC07,FH1816A0F,ﾘﾓｰﾄIO,1198210-20,Y8470088R,2025-09-11,25.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 25}",1
GC07,FH1929A0F,MAIN集合,1189854-10,Y8470380R,2024-11-06,,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 270}",5
GC07,FH1929A0F,MAIN集合,1189854-20,Y8470156R,2024-11-06,270.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 270}",5
GC07,FH2338,LED集合,1197836-10,Y8470625R,2025-09-10,7.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 360}",4
GC07,FH2338,FH2338集合,1198454-10,Y8470766R,2025-09-19,360.0,0,GC18,"{datetime.datetime(2025, 10, 1, 0, 0): 280}",4
GC07,PLUM CPU,FH2338集合,1197607-10,Y8470766R,2025-07-22,667.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 4}",2
GC07,PLUM CPU,PLUM-MA集合,1197607-20,Y8469848R,2025-07-22,4.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 4}",2
GC07,XGMU-SNMP(FULL),MAIN集合,1197029-10,Y8470193R,2025-09-09,,0,GC02,"{datetime.datetime(2025, 9, 28, 0, 0): 40}",1
GC07,XGMU-SNMP(FULL),MAIN,1197029-20,Y8469622M,2025-09-09,40.0,0,GC02,"{datetime.datetime(2025, 9, 28, 0, 0): 40}",1
GC07,VCB-N3A4B,MAIN,1197267-10,Y8469622M,2025-09-08,20.0,0,GT13,"{datetime.datetime(2025, 9, 28, 0, 0): 100}",20
GC07,VCB-N3A4B,DCP-77Z集合,1197267-20,Y8470252RA,2025-09-08,100.0,0,GT13,"{datetime.datetime(2025, 9, 28, 0, 0): 100}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198282-10,Y8470252RA,2025-09-08,100.0,0,GT13,"{datetime.datetime(2025, 9, 28, 0, 0): 20}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198282-20,Y8470252RA,2025-09-08,20.0,0,GT13,"{datetime.datetime(2025, 9, 28, 0, 0): 20}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198328-10,Y8470252RA,2025-09-08,20.0,0,GT13,"{datetime.datetime(2025, 9, 28, 0, 0): 2760}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198328-20,Y8470252RA,2025-09-08,2760.0,0,GT13,"{datetime.datetime(2025, 9, 28, 0, 0): 2760}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198337-10,Y8470252RA,2025-09-08,2760.0,0,GT13,"{datetime.datetime(2025, 9, 28, 0, 0): 2400}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198337-20,Y8470252RA,2025-09-08,2400.0,0,GT13,"{datetime.datetime(2025, 9, 28, 0, 0): 2400}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198620-10,Y8470252RA,2025-10-31,200.0,0,GT13,"{datetime.datetime(2025, 9, 28, 0, 0): 100}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198620-20,Y8470252RA,2025-10-31,100.0,0,GT13,"{datetime.datetime(2025, 9, 28, 0, 0): 100}",20
GC07,VCB-H3C8,DCP-77Z集合,1197717-10,Y8470252RA,2025-08-05,4800.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 600}",20
GC07,VCB-H3C8,DCP-77Z集合,1197717-20,Y8470432R,2025-08-05,600.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 600}",20
GC07,VCB-H3C8,DCP-77Z集合,1197718-10,Y8470432R,2025-08-05,600.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 600}",20
GC07,VCB-H3C8,VPR-126Z集合,1197718-20,Y8470434R,2025-08-05,600.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 600}",20
GC07,VCB-N3A4B,VPR-126Z集合,1198329-10,Y8470434R,2025-09-10,,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 2760}",20
GC07,VCB-N3A4B,VPR-126Z集合,1198329-20,Y8470254RA,2025-09-10,2760.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 2760}",20
GC07,VCB-H3B7,VPR-126Z集合,1197268-10,Y8470254RA,2025-09-10,400.0,0,GT13,"{datetime.datetime(2025, 10, 1, 0, 0): 100}",20
GC07,VCB-H3B7,VPR-126Z集合,1197268-20,Y8470705R,2025-09-10,100.0,0,GT13,"{datetime.datetime(2025, 10, 1, 0, 0): 100}",20
GC07,VCB-H3B7,VPR-126Z集合,1198331-10,Y8470705R,2025-09-10,100.0,0,GT13,"{datetime.datetime(2025, 10, 1, 0, 0): 2400}",20
GC07,VCB-H3B7,VPR-126Z集合,1198331-20,Y8470705R,2025-09-10,2400.0,0,GT13,"{datetime.datetime(2025, 10, 1, 0, 0): 2400}",20
GC07,VCB-H3B7,VPR-126Z集合,1198870-10,Y8470705R,2025-10-23,2200.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 6300}",20
GC07,VCB-H3B7,VPR-126Z集合,1198870-20,Y8470705R,2025-10-23,6300.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 6300}",20
GC07,VCB-H3B7,VPR-126Z集合,1198871-10,Y8470705R,2025-10-31,6300.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 1100}",20
GC07,VCB-H3B7,VPR-126Z集合,1198871-20,Y8470705R,2025-10-31,1100.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 1100}",20
GC07,VCB-H3B7,VPR-126Z集合,1198621-10,Y8470705R,2025-10-31,1100.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 100}",20
GC07,VCB-H3B7,VPR-126Z集合,1198621-20,Y8470705R,2025-10-31,100.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 100}",20
GC07,VCB-T2C4,DCP-122Z集合,1198857-10,Y8470730R,2025-10-30,400.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 1440}",20
GC07,VCB-T2C4,DCP-122Z集合,1198857-20,Y8470730R,2025-10-30,1440.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 1440}",20
GC07,VCB-T2C4,DCP-122Z集合,1198858-10,Y8470730R,2025-10-30,1440.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 900}",20
GC07,VCB-T2C4,DCP-122Z集合,1198858-20,Y8470730R,2025-10-30,900.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 900}",20
GC07,VCB-T2C4,DCP-122Z集合,1198859-10,Y8470730R,2025-10-30,900.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 2600}",20
GC07,VCB-T2C4,DCP-122Z集合,1198859-20,Y8470730R,2025-10-30,2600.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 2600}",20
GC07,VCB-T5C4F,DCP-122Z集合,1198950-10,Y8470730R,2025-09-19,3960.0,0,GT13,"{datetime.datetime(2025, 10, 3, 0, 0): 700}",20
GC07,VCB-T5C4F,DCP-122Z集合,1198950-20,Y8470732R,2025-09-19,700.0,0,GT13,"{datetime.datetime(2025, 10, 3, 0, 0): 700}",20
GC07,VCB-T5C4F,DCP-122Z集合,1199004-10,Y8470732R,2025-10-30,700.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 100}",20
GC07,VCB-T5C4F,DCP-122Z集合,1199004-20,Y8470732R,2025-10-30,100.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 100}",20
GC07,VCB-T5C4F,DCP-122Z集合,1198854-10,Y8470732R,2025-10-30,100.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 2560}",20
GC07,VCB-T5C4F,DCP-122Z集合,1198854-20,Y8470732R,2025-10-30,2560.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 2560}",20
GC07,VCB-T5C4F,DCP-122Z集合,1198855-10,Y8470732R,2025-10-30,2560.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 2400}",20
GC07,VCB-T5C4F,DCP-122Z集合,1198855-20,Y8470732R,2025-10-30,2400.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 2400}",20
GC07,VCB-T5C4F,DCP-122Z集合,1198856-10,Y8470732R,2025-10-30,2400.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 300}",20
GC07,VCB-T5C4F,DCP-122Z集合,1198856-20,Y8470732R,2025-10-30,300.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 300}",20
GC07,VCB-T5C4L,DCP-122Z集合,1198951-10,Y8470732R,2025-09-19,300.0,0,GT13,"{datetime.datetime(2025, 10, 3, 0, 0): 600}",20
GC07,VCB-T5C4L,DCP-122Z集合,1198951-20,Y8470734R,2025-09-19,600.0,0,GT13,"{datetime.datetime(2025, 10, 3, 0, 0): 600}",20
GC07,VCB-T5C4L,DCP-122Z集合,1198850-10,Y8470734R,2025-10-30,1200.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 1800}",20
GC07,VCB-T5C4L,DCP-122Z集合,1198850-20,Y8470734R,2025-10-30,1800.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 1800}",20
GC07,VCB-T5C4L,DCP-122Z集合,1198851-10,Y8470734R,2025-10-30,1800.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 2400}",20
GC07,VCB-T5C4L,DCP-122Z集合,1198851-20,Y8470734R,2025-10-30,2400.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 2400}",20
